Frame,Front_DL_FPS,Power_W,GPU_Load_%,Temp_GPU_C,Temp_CPU_C,Temp_TJ_C,RAM_MB,CPU1_Load_%,CPU2_Load_%,CPU3_Load_%,CPU4_Load_%,CPU5_Load_%,CPU6_Load_%
271,15.539581565775386,10387,99.4,54.343,54.312,54.312,0.7232909252427329,55,52,72,53,72,48
272,15.532043163656024,10387,99.4,54.343,54.312,54.312,0.7232909252427329,55,52,72,53,72,48
273,15.571889467646306,10387,99.4,54.343,54.312,54.312,0.7232909252427329,55,52,72,53,72,48
274,15.524339689683762,10387,99.4,54.343,54.312,54.312,0.7232909252427329,55,52,72,53,72,48
275,15.533998992622442,9413,99.5,53.843,54.062,54.062,0.7234667499142663,3,3,67,3,0,0
276,15.537048767387157,9413,99.5,53.843,54.062,54.062,0.7234667499142663,3,3,67,3,0,0
277,15.546090037731933,9413,99.5,53.843,54.062,54.062,0.7234667499142663,3,3,67,3,0,0
278,15.555314903685682,9413,99.5,53.843,54.062,54.062,0.7234667499142663,3,3,67,3,0,0
279,15.467376673759363,9413,99.5,53.843,54.062,54.062,0.7234667499142663,3,3,67,3,0,0
280,15.531468013567757,9413,99.5,53.843,54.062,54.062,0.7234667499142663,3,3,67,3,0,0
281,15.546954404095143,9413,99.5,53.843,54.062,54.062,0.7234667499142663,3,3,67,3,0,0
282,15.534056524460476,9413,99.5,53.843,54.062,54.062,0.7234667499142663,3,3,67,3,0,0
283,15.494632315455828,9225,38.5,54.0,54.125,54.125,0.7234667499142663,32,9,41,3,0,0
284,15.556699577915094,9225,38.5,54.0,54.125,54.125,0.7234667499142663,32,9,41,3,0,0
285,15.366396412569197,9225,38.5,54.0,54.125,54.125,0.7234667499142663,32,9,41,3,0,0
286,15.406075298438935,9225,38.5,54.0,54.125,54.125,0.7234667499142663,32,9,41,3,0,0
287,15.319028331208889,9225,38.5,54.0,54.125,54.125,0.7234667499142663,32,9,41,3,0,0
288,15.223118299083195,9225,38.5,54.0,54.125,54.125,0.7234667499142663,32,9,41,3,0,0
289,15.367184609015201,9225,38.5,54.0,54.125,54.125,0.7234667499142663,32,9,41,3,0,0
290,15.373605791258132,9225,38.5,54.0,54.125,54.125,0.7234667499142663,32,9,41,3,0,0
291,15.350705627452129,9941,,54.031,54.343,54.343,0.7237886679717676,19,21,13,70,49,33
292,15.314553613483426,9941,,54.031,54.343,54.343,0.7237886679717676,19,21,13,70,49,33
293,15.450511480216749,9941,,54.031,54.343,54.343,0.7237886679717676,19,21,13,70,49,33
294,15.546954404095143,9941,,54.031,54.343,54.343,0.7237886679717676,19,21,13,70,49,33
295,15.54211519007511,9941,,54.031,54.343,54.343,0.7237886679717676,19,21,13,70,49,33
296,15.533883930224807,9941,,54.031,54.343,54.343,0.7237886679717676,19,21,13,70,49,33
297,15.54188482645412,9941,,54.031,54.343,54.343,0.7237886679717676,19,21,13,70,49,33
298,15.54073311077435,9941,,54.031,54.343,54.343,0.7237886679717676,19,21,13,70,49,33
299,15.491828043568994,9454,,54.343,54.281,54.343,0.7238532566266166,19,6,7,17,3,69
300,15.52980031916351,9454,,54.343,54.281,54.343,0.7238532566266166,19,6,7,17,3,69
301,15.527615606454933,9454,,54.343,54.281,54.343,0.7238532566266166,19,6,7,17,3,69
302,15.55248862570313,9454,,54.343,54.281,54.343,0.7238532566266166,19,6,7,17,3,69
303,15.556353386247311,9454,,54.343,54.281,54.343,0.7238532566266166,19,6,7,17,3,69
304,15.502478220855494,9454,,54.343,54.281,54.343,0.7238532566266166,19,6,7,17,3,69
305,15.5531230068675,9454,,54.343,54.281,54.343,0.7238532566266166,19,6,7,17,3,69
306,15.571022326500003,9454,,54.343,54.281,54.343,0.7238532566266166,19,6,7,17,3,69
307,15.508554229786542,9454,,54.343,54.281,54.343,0.7238532566266166,19,6,7,17,3,69
308,15.568652633376267,9575,99.6,54.406,54.468,54.468,0.7238532566266166,3,4,3,2,0,67
309,15.465665687073425,9575,99.6,54.406,54.468,54.468,0.7238532566266166,3,4,3,2,0,67
310,15.50144691859928,9575,99.6,54.406,54.468,54.468,0.7238532566266166,3,4,3,2,0,67
311,15.550585792673884,9575,99.6,54.406,54.468,54.468,0.7238532566266166,3,4,3,2,0,67
312,15.544649640690379,9575,99.6,54.406,54.468,54.468,0.7238532566266166,3,4,3,2,0,67
313,15.530950414906261,9575,99.6,54.406,54.468,54.468,0.7238532566266166,3,4,3,2,0,67
